Date,Open,High,Low,Close,Volume
2010-05-25,19.23257524,19.66515941,19.20807242,19.49646187,22472000
2010-05-26,19.82066388,20.06947059,19.32022285,19.32022285,21772000
2010-05-27,19.81500563,19.91207856,19.39561578,19.58410645,19644000
2010-05-28,19.54358337,19.62557641,18.95737977,19.01581192,25471000
2010-06-01,18.94324385,19.19770576,18.82543761,18.88575363,22633000
2010-06-02,18.97434738,19.02712436,18.81318886,18.9451313,20431000
2010-06-03,18.97246156,19.1911103,18.96680638,19.03749084,19643000
2010-06-04,18.80187232,18.9309871,18.51913633,18.53515816,33167000
2010-06-07,18.59359368,19.36734423,18.59170802,18.85559464,26819000
2010-06-08,18.95455972,19.06859648,18.41076622,18.6171627,33612000
2010-06-09,18.66051321,18.90743614,18.26091453,18.42113113,26857000
2010-06-10,18.6831281,19.44274256,18.66050914,19.33153343,45764000
2010-06-11,19.22597552,19.36168924,18.99601825,19.30891228,19569000
2010-06-14,19.49362911,19.53792508,19.14209614,19.24199486,12166000
2010-06-15,19.36263318,19.76694499,19.12042359,19.75092316,18280000
2010-06-16,19.52285186,19.92998951,19.43991688,19.84988213,15745000
2010-06-17,19.99407568,20.46718452,19.8960608,20.16842842,22337000
2010-06-18,20.30790502,20.39837902,20.01668807,20.19292641,13863000
2010-06-21,20.33147147,21.72158542,20.04779349,21.04867554,53737000
2010-06-22,21.04867655,21.39172863,20.78856125,20.82248878,22197000
2010-06-23,20.89977073,20.94689251,20.30602625,20.7197628,13795000
2010-06-24,20.52184986,20.82814685,20.10811505,20.2523098,12283000
2010-06-25,20.23156809,20.58216095,19.90265404,20.58216095,18498000
2010-06-28,20.54540444,20.64719063,19.89794298,19.9346981,12425000
2010-06-29,19.79145225,19.79145225,18.95738369,19.13079453,17984000
2010-06-30,19.16189087,19.38242342,18.79527793,18.80470085,27037000
2010-07-01,18.82074037,19.28477521,18.36425206,19.117836,17029000
2010-07-02,19.32155338,19.3243831,18.92919893,19.12443352,8444000
2010-07-06,19.23950545,19.42908066,18.68021164,18.86601448,16346000
2010-07-07,18.91694573,19.57715797,18.91694573,19.57715797,12675000
2010-07-08,19.6346842,19.80633838,19.49226627,19.77521324,9491000
2010-07-09,19.87989957,20.3269577,19.66957557,20.3269577,11867000
2010-07-12,20.09211787,20.35808835,19.92895103,20.15248108,7162000
2010-07-13,20.40995251,20.45522444,19.88178417,20.24301338,16830000
2010-07-14,20.27792245,20.37129609,20.00817959,20.10532379,8180000
2010-07-15,20.18925999,20.18925999,19.67712539,19.97704887,8167000
2010-07-16,19.47057633,19.50641648,18.60098457,18.60098457,28878000
2010-07-19,18.64247582,18.81412996,18.30388075,18.46987724,23196000
2010-07-20,18.20296558,19.37059709,18.20296558,19.36305237,17403000
2010-07-21,19.52150539,19.60544721,18.98484768,19.00465393,11656000
2010-07-22,19.32910001,19.74031811,19.19328596,19.65543365,9643000
2010-07-23,19.63656947,20.11475104,19.5884678,20.0836277,9821000
2010-07-26,20.15058773,20.47126187,19.93837664,20.07324982,9821000
2010-07-27,20.23547244,20.33073132,20.03175051,20.20529175,7514000
2010-07-28,20.06382473,20.26848937,19.81483078,19.81483078,8818000
2010-07-29,19.81765909,19.97045149,19.2876052,19.65260696,14649000
2010-07-30,19.38285433,19.84500186,19.38285433,19.81010437,7863000
2010-08-02,19.56866407,19.62902728,18.97447464,19.10085869,29181000
2010-08-03,18.72831984,19.29704387,18.6745587,18.94901848,31650000
2010-08-04,19.1074564,19.37153973,18.86412016,19.36305237,17868000
2010-08-05,19.23477349,19.37153191,18.96408819,19.01690483,18692000
2010-08-06,18.86318089,19.61770741,18.86318089,19.56300545,18455000
2010-08-09,19.76861152,20.28452032,19.63279748,20.26754379,19632000
2010-08-10,20.16001951,20.5052149,19.96667202,20.40524101,16622000
2010-08-11,20.04401755,20.24585246,19.77427292,19.77427292,16610000
2010-08-12,19.63656775,20.12040872,19.52338969,19.97893524,11462000
2010-08-13,20.07419727,20.08928672,19.84312251,19.86670113,8246000
2010-08-16,19.72994258,20.02703635,19.61959244,19.84783745,6006000
2010-08-17,19.92424133,20.27698345,19.86482255,20.18643951,7613000
2010-08-18,20.277917,20.29112116,20.01288921,20.07608032,5574000
2010-08-19,20.06476321,20.17982835,19.67429583,19.7016468,8567000
2010-08-20,19.64317281,19.84312242,19.31684095,19.46397209,7899000
2010-08-23,19.64882543,19.66863168,19.30457272,19.35267258,6293000
2010-08-24,19.20837571,19.36022545,19.06973194,19.09991264,15151000
2010-08-25,18.99710789,19.5856396,18.96315483,19.43944931,8058000
2010-08-26,19.52338814,19.6346809,19.13386345,19.16215706,6801000
2010-08-27,19.26024836,19.48755074,19.00465238,19.48755074,5447000
2010-08-30,19.58469876,19.58469876,19.08199585,19.117836,4973000
2010-08-31,19.05181004,19.09142254,18.58588825,18.70849991,18184000
2010-09-01,18.95655284,19.14235383,18.816022,18.96504021,13209000
2010-09-02,19.1121682,19.30928802,18.96880767,19.30928802,8231000
2010-09-03,19.4762296,19.5696032,19.37908543,19.52150154,6988000
2010-09-07,19.30175441,19.42247904,18.86412785,18.91222954,10815000
2010-09-08,18.81791101,19.02352009,18.32746782,18.33501434,21383000
2010-09-09,18.58117495,18.58777703,18.03320018,18.10676575,21207000
2010-09-10,18.17750606,18.70095785,18.15204036,18.68775368,14930000
2010-09-13,18.54910542,18.55193514,18.01433487,18.20579529,39157000
2010-09-14,18.23691743,18.98106924,18.22559855,18.83959579,22223000
2010-09-15,19.25553921,20.09212063,19.25365213,19.82332039,45712000
2010-09-16,19.87236433,20.12513067,19.64129133,19.83369446,21782000
2010-09-17,19.94781465,20.21661485,19.80256878,20.15248108,18033000
2010-09-20,20.18359826,20.62782669,19.94969563,20.62782669,17232000
2010-09-21,20.59575925,20.69667758,20.24867678,20.46560287,17864000
2010-09-22,20.39581429,20.73912449,20.19492203,20.65801239,13085000
2010-09-23,20.47787482,21.04943021,20.47787482,20.69574547,18314000
2010-09-24,20.87210778,21.03244488,20.71177067,20.89757347,11947000
2010-09-27,20.84381052,21.17391647,20.82588955,20.97302246,9131000
2010-09-28,20.99661148,21.07017887,20.78251499,21.03245163,9990000
2010-09-29,20.97208146,21.13807798,20.89568618,20.99754715,11578000
2010-09-30,21.10884131,21.34368661,21.00980825,21.12676048,12062000
2010-10-01,21.2210739,21.31539015,21.0041478,21.20032501,9572000
2010-10-04,21.27578641,21.42480466,20.65518675,20.99849701,14600000
2010-10-05,21.3172787,21.50308149,21.15222659,21.30596161,12251000
2010-10-06,21.31066835,21.31066835,20.91359901,21.06073189,8055000
2010-10-07,21.20419206,21.23533811,20.83517016,20.84460831,5982000
2010-10-08,20.86821054,21.05130665,20.69738421,21.00789261,8618000
2010-10-11,20.98146196,21.16266968,20.86726274,21.03336906,4560000
2010-10-12,20.91822997,21.01449799,20.76344832,20.96447563,6982000
2010-10-13,21.04658467,21.84031607,21.02959673,21.79123878,18800000
2010-10-14,21.78463405,22.11779184,21.63740219,21.95829201,19475000
2010-10-15,22.054552,22.2395346,21.80444747,22.05644035,10996000
2010-10-18,22.1696983,22.35279438,22.10552143,22.22160721,8128000
2010-10-19,22.04794735,22.70388317,21.94318628,22.372612,15936000
2010-10-20,22.38110618,22.80203702,22.16403244,22.70010757,9217000
2010-10-21,22.69255617,23.24089923,22.69255617,22.95209885,11449000
2010-10-22,23.02854396,23.14463152,22.75484499,22.90018845,6182000
2010-10-25,23.03798713,23.45325655,22.96059541,23.13708496,9933000
2010-10-26,23.12292981,23.2125895,22.90396949,22.98324776,9054000
2010-10-27,22.8954783,23.23807422,22.8954783,23.19466019,9034000
2010-10-28,23.11443213,23.11443213,22.4075325,22.60572815,13105000
2010-10-29,22.6463149,22.98041772,22.58496785,22.65669632,8065000
2010-11-01,22.89735471,22.92944404,22.48397376,22.55570221,8713000
2010-11-02,23.35887671,23.4334368,22.95115888,23.21541977,18490000
2010-11-03,23.28337931,23.78359037,23.26450301,23.7675457,15721000
2010-11-04,23.83076866,24.06482852,23.71751273,24.05633545,11751000
2010-11-05,24.20734713,24.24509792,23.94025282,24.18847084,10195000
2010-11-08,24.06672479,24.14977797,23.71280237,23.85531425,8045000
2010-11-09,23.88928222,23.95345908,23.65710893,23.73827553,6244000
2010-11-10,23.78452515,23.97233938,23.67976408,23.93175697,5776000
2010-11-11,23.79019547,24.0544564,23.72790513,23.79019547,4812000
2010-11-12,23.59670802,23.68919931,22.8973565,22.95020866,11052000
2010-11-15,22.91718129,23.35793353,22.62554924,22.92756271,8058000
2010-11-16,22.71709817,22.71709817,21.96395101,21.99604034,14991000
2010-11-17,22.06022433,22.56137868,21.98188931,22.13855934,10875000
2010-11-18,22.46888004,22.99079891,22.33958121,22.88603783,10571000
2010-11-19,23.05025024,23.12197869,22.8161886,23.01721764,9330000
2010-11-22,22.88887722,23.04365891,22.74542022,22.97287369,6292000
2010-11-23,22.79448872,22.87376698,22.22443766,22.24048233,11405000
2010-11-24,22.32071005,22.73220469,22.32071005,22.44245911,9015000
2010-11-26,22.36223622,22.36223622,21.99038075,22.19329643,7351000
2010-11-29,22.16969668,22.27917773,21.70818161,22.231987,8736000
2010-11-30,22.06587864,22.51606901,21.99132035,22.37072372,15648000
2010-12-01,22.8322445,23.59482994,22.71332708,23.4240036,14105000
2010-12-02,23.41549898,23.51837349,23.1493498,23.51837349,10802000
2010-12-03,23.40511918,23.53724961,23.13991325,23.5079937,7642000
2010-12-06,23.33527946,23.93458816,23.33527946,23.89306068,7605000
2010-12-07,24.0204748,24.12901077,23.26543935,23.29092216,8389000
2010-12-08,23.28242515,23.66560516,23.23429116,23.65522194,8361000
2010-12-09,23.64106601,23.98555017,23.29280695,23.70996284,7740000
2010-12-10,23.73922797,24.0440731,23.62597381,24.0440731,8104000
2010-12-13,24.02708156,24.60657074,23.83549062,24.47727013,13835000
2010-12-14,24.49614626,24.53861702,23.94402824,23.98366737,7172000
2010-12-15,24.06388765,24.16109893,23.39662717,23.52120781,12579000
2010-12-16,23.59481649,23.97327647,20.60299369,21.09282303,90628000
2010-12-17,21.15794974,21.25610429,20.2915485,20.88236237,63476000
2010-12-20,20.88613515,21.22495788,20.85876579,21.09754562,27406000
2010-12-21,21.21646451,21.32972046,20.62281904,20.7426815,32115000
2010-12-22,20.72569451,20.90218407,20.3311897,20.51806068,24424000
2010-12-23,20.50768151,20.61904913,20.45577259,20.60300446,12985000
2010-12-27,20.60299992,21.25232921,20.53127145,21.20230865,14670000
2010-12-28,21.23628624,21.40050603,21.05507852,21.19004059,9294000
2010-12-29,21.17871409,21.34199058,21.11264887,21.27875519,6478000
2010-12-30,21.2353382,21.32971784,21.09754453,21.11453247,7649000
2010-12-31,21.09660747,21.29952313,21.05130509,21.15134621,3826000
2011-01-03,21.3712483,21.375025,20.70021284,20.84366798,19272000
2011-01-04,20.87953149,21.11264992,20.84649888,21.11264992,13638000
2011-01-05,21.11264585,21.87994914,21.11170077,21.73460388,27856000
2011-01-06,21.87154599,21.97165229,21.54194671,21.82715797,15872000
2011-01-07,21.82905052,22.05004132,21.63072387,21.82432747,13989000
2011-01-10,21.84888306,21.92443564,21.63733475,21.74027634,10565000
2011-01-11,21.83471235,21.91026491,21.56933358,21.66471863,8972000
2011-01-12,21.77805257,21.988657,21.69588916,21.988657,10265000
2011-01-13,21.9896007,22.05287552,21.84321679,22.05287552,7222000
2011-01-14,22.06987394,22.37397385,22.03304244,22.37397385,10951000
2011-01-18,22.30880857,22.56946614,22.30880857,22.44197083,6672000
2011-01-19,22.35603349,22.42875261,22.21814817,22.22759247,12053000
2011-01-20,22.07459994,22.55624839,21.53534181,22.20303917,29098000
2011-01-21,22.3824716,22.3824716,22.0349294,22.05476189,7896000
2011-01-24,22.05570938,22.6469084,22.04815467,22.57135582,10130000
2011-01-25,22.57040835,22.84806491,22.21058839,22.81123161,13369000
2011-01-26,23.005785,23.005785,22.47786079,22.68279648,6900000
2011-01-27,22.72056668,22.78289759,22.47407651,22.58173752,5775000
2011-01-28,22.58646056,22.71489973,22.15297766,22.18130875,6191000
2011-01-31,22.09914908,22.34186193,21.98015418,22.33619499,6239000
2011-02-01,21.75065747,22.84333698,21.75065747,22.49107361,9623000
2011-02-02,22.52035247,22.888671,22.49296348,22.608181,10310000
2011-02-03,22.57135463,23.41848995,22.38719533,23.17483139,18662000
2011-02-04,23.21355641,23.55637745,23.04356262,23.34955215,7830000
2011-02-07,23.35237999,23.73958719,23.35237999,23.60831451,6289000
2011-02-08,23.79813427,23.79813427,23.45531518,23.57336617,5801000
2011-02-09,23.47231946,23.762252,23.37410093,23.4685421,6012000
2011-02-10,23.3712675,23.89352472,23.3712675,23.81136131,7186000
2011-02-11,23.68103796,24.06729952,23.65081548,23.93980598,5565000
2011-02-14,23.85008691,24.43467515,23.85008691,24.07863426,11144000
2011-02-15,24.10224346,24.2297388,23.98891368,24.18629646,6887000
2011-02-16,24.25712186,24.44411462,23.96718932,24.0238533,8418000
2011-02-17,23.64420571,23.98797063,23.47893497,23.78208923,14951000
2011-02-18,23.79909241,23.91053263,23.57809975,23.68009567,8877000
2011-02-22,23.16727312,23.66025349,23.05677683,23.36276627,6916000
2011-02-23,23.36276883,23.54409466,23.05205812,23.05489159,8440000
2011-02-24,23.13800431,23.28438825,22.94534456,23.06056213,9580000
2011-02-25,23.29854418,23.54786782,23.13893864,23.29948807,9826000
2011-02-28,23.38164962,23.40714904,22.70545396,22.71867561,13373000
2011-03-01,22.90284268,23.32593751,22.69979477,22.69979477,12126000
2011-03-02,22.76967486,23.32215261,22.70356659,23.24943352,7798000
2011-03-03,23.32121066,23.7707487,23.30043429,23.76602745,10239000
2011-03-04,23.60075536,23.7783038,23.47514964,23.58658981,6887000
2011-03-07,23.60170639,23.88314037,23.27494229,23.35238266,7923000
2011-03-08,23.34765816,23.7575313,23.13799943,23.51576233,8048000
2011-03-09,23.48743337,23.78492066,23.36654887,23.4194355,8961000
2011-03-10,23.37220711,23.37220711,22.86506122,23.00200081,10315000
2011-03-11,22.85656272,23.51575948,22.85656272,23.46098328,5006000
2011-03-14,23.345768,23.57148184,23.2541603,23.50065231,7354000
2011-03-15,22.95005604,23.28720997,22.84239324,23.10493851,9512000
2011-03-16,23.04828004,23.46193052,23.03222491,23.07188988,9587000
2011-03-17,23.28438414,23.51576314,22.8820657,23.0208931,6941000
2011-03-18,23.09360951,23.25699242,22.79801004,22.82445335,9169000
2011-03-21,22.98028681,23.42132459,22.98028681,23.41754723,7056000
2011-03-22,23.38165674,23.54409578,23.26927266,23.30421638,8083000
2011-03-23,23.29192998,23.45531285,23.20787702,23.31365204,6606000
2011-03-24,23.39582805,23.90297414,23.18616929,23.82836723,8619000
2011-03-25,23.8009795,23.92186402,23.36088557,23.39299583,11570000
2011-03-28,23.68198488,24.01441595,23.40527391,23.83403397,13286000
2011-03-29,23.74052391,23.88501819,23.55541899,23.77168846,7479000
2011-03-30,24.22879552,24.77938573,23.81797661,23.95586014,19207000
2011-03-31,23.90107367,24.15228505,23.71691443,23.77263451,8263000
2011-04-01,23.80002878,24.09468437,23.79341795,23.945467,7964000
2011-04-04,24.0739091,24.68021936,24.06918785,24.67266464,9017000
2011-04-05,24.5574443,24.98714992,24.49794685,24.83132172,14002000
2011-04-06,24.93621123,25.09685232,24.74911173,25.08645821,9952000
2011-04-07,25.08835131,25.13465534,24.83699642,25.05716896,7454000
2011-04-08,25.22914631,25.23009254,24.85211219,24.85778236,8661000
2011-04-11,24.84077275,25.27261433,24.77273608,25.1932373,7560000
2011-04-12,24.62059991,25.2565497,24.62059991,24.84833145,9672000
2011-04-13,25.04487914,25.50979369,24.99101791,25.49089432,12726000
2011-04-14,25.32741838,25.50601442,25.23197887,25.40679359,6235000
2011-04-15,25.42002205,25.46349098,24.964559,25.28489494,12410000
2011-04-18,25.18188781,25.18472289,24.89745825,25.04581451,6748000
2011-04-19,25.12236518,25.40679303,25.08740152,25.23575783,5973000
2011-04-20,25.44743191,25.86793319,25.37561571,25.5154686,7363000
2011-04-21,25.51357499,25.83013145,25.41435597,25.82351685,7145000
2011-04-25,25.82351736,25.89155403,25.57877709,25.64870262,5667000
2011-04-26,25.61941045,26.27898361,25.61941045,26.11456299,6497000
2011-04-27,26.08621121,26.10416436,25.6647638,26.0200634,5516000
2011-04-28,26.01723204,26.06542311,25.89344347,25.95769882,4601000
2011-04-29,25.95770034,26.07015038,25.83958193,26.07015038,7510000
2011-05-02,26.17220094,26.45851944,25.98415522,26.01344872,8273000
2011-05-03,26.64751209,27.10108632,26.48308967,26.68342018,14846000
2011-05-04,26.42544674,26.75428794,26.29126406,26.68436241,10899000
2011-05-05,26.50955289,26.64562446,25.80367569,25.93880463,10772000
2011-05-06,25.98794072,26.24118626,25.8792702,25.9151783,6294000
2011-05-09,25.94068728,26.39142817,25.80745084,26.34229088,5102000
2011-05-10,26.45757457,26.61348991,26.35362982,26.56246376,5248000
2011-05-11,26.55301695,26.64751203,26.1807068,26.28181648,6754000
2011-05-12,26.1816489,26.71837778,26.14668524,26.65695572,7240000
2011-05-13,26.6730213,26.71743465,26.40749103,26.45851898,5834000
2011-05-16,26.28937953,26.66641368,26.15614305,26.37820625,6069000
2011-05-17,26.4812074,26.6664163,26.12874097,26.65224266,11190000
2011-05-18,26.46041076,26.73538892,26.26197092,26.58608818,7085000
2011-05-19,26.69097931,26.9073723,26.5530171,26.84217072,6320000
2011-05-20,26.90925641,26.90925641,26.20527187,26.22889519,9856000
2011-05-23,25.93880392,26.03896738,25.50223837,25.69878578,9176000
2011-05-24,25.81217365,25.81595316,25.36332344,25.52207565,7887000
2011-05-25,25.32930805,26.03612774,25.32458231,25.93690872,9383000
2011-05-26,25.8915491,26.80153431,25.74980741,26.65695572,14866000
2011-05-27,26.66546513,27.05572843,26.60309863,26.95367432,11587000
2011-05-31,27.09919039,27.26833671,26.97351298,27.12470436,9573000
2011-06-01,27.08218392,27.19179705,26.52088547,26.52088547,8658000
2011-06-02,26.52372714,27.00753935,26.41127889,26.7183857,8623000
2011-06-03,26.36496659,26.71176271,26.03423657,26.18070221,7016000
2011-06-06,26.15236293,26.24402294,25.61279701,25.69500732,9254000
2011-06-07,25.79800177,26.18920945,25.79800177,25.91044998,10541000
2011-06-08,25.7564183,25.7630329,24.41175851,25.51356697,30792000
2011-06-09,25.37371759,25.80461466,25.33875573,25.6742115,8317000
2011-06-10,25.55042811,25.66571143,25.05433116,25.23292542,10220000
2011-06-13,25.23198045,25.43514425,25.16299935,25.26977921,9258000
2011-06-14,25.41907912,25.98226828,25.375612,25.90289307,8926000
2011-06-15,25.61563561,26.05031238,25.55799484,25.55799484,10766000
2011-06-16,25.55798271,25.55798271,25.05526949,25.19984627,8746000
2011-06-17,25.34916042,25.74036824,25.02882257,25.14410591,12558000
2011-06-20,25.1346511,25.57594054,25.07606411,25.5088501,6104000
2011-06-21,25.61562681,26.02762454,25.52491125,25.89438629,6106000
2011-06-22,25.80367351,26.10889142,25.62129974,25.62129974,5425000
2011-06-23,25.40962847,25.80934143,25.23953769,25.80934143,6659000
2011-06-24,25.79705553,25.91044998,25.54664513,25.91044998,12495000
2011-06-27,25.80462178,25.90384082,25.55137623,25.75926399,8099000
2011-06-28,25.96336682,26.36402419,25.88588046,26.29126358,10349000
2011-06-29,26.34985679,29.27541438,26.00778631,29.26501846,44579000
2011-06-30,28.98909828,29.26974852,28.30873675,28.47504807,37687000
2011-07-01,28.39377233,29.82631112,28.3106158,29.71575356,24158000
2011-07-05,29.52204073,30.02380782,29.48235312,29.85655212,10387000
2011-07-06,29.77146296,29.99552314,29.49918882,29.58143997,10999000
2011-07-07,29.53984285,30.46822202,29.53984285,30.16002274,21592000
2011-07-08,29.69110157,30.01064474,29.60412424,29.80738449,10455000
2011-07-11,29.60886012,29.62398536,29.02366044,29.06714821,10621000
2011-07-12,29.13427248,29.26001142,28.71451636,28.73153496,13843000
2011-07-13,28.92438749,29.3025473,28.90075296,28.91871643,12417000
2011-07-14,28.78825097,29.40181307,28.78825097,28.89886284,9649000
2011-07-15,28.98300277,29.24109654,28.87522733,29.07565117,10013000
2011-07-18,28.98962051,29.25716846,28.73530986,29.07565117,11773000
2011-07-19,29.24582514,29.56915148,29.15317673,29.43868637,10771000
2011-07-20,29.54268435,29.57010021,28.97733607,29.14372635,5922000
2011-07-21,29.30160228,29.77335539,29.1739736,29.35643578,8257000
2011-07-22,29.37439822,29.84709622,29.21462751,29.69866943,6793000
2011-07-25,29.33280174,30.13071582,29.27702336,29.90760231,7013000
2011-07-26,29.90854802,30.1250438,29.53133485,29.56820488,5409000
2011-07-27,29.43774068,29.63816453,28.64360791,28.65400696,10670000
2011-07-28,28.73342057,29.50770014,28.61808251,29.01420403,11385000
2011-07-29,28.55568583,29.01042215,28.32406302,28.66913414,8973000
2011-08-01,29.14088865,29.46327015,28.45831255,28.75138664,7046000
2011-08-02,28.63793899,29.25150123,28.21912956,28.21912956,11625000
2011-08-03,29.51621343,32.18317512,29.45287062,31.99882317,51905000
2011-08-04,31.56015292,31.72843473,30.49847221,30.49847221,24544000
2011-08-05,31.0817793,31.28693292,29.62303415,30.87095642,23768000
2011-08-08,29.76769068,30.47012011,27.57437171,27.60178757,28694000
2011-08-09,28.35431841,30.51832771,27.84569524,30.51832771,26779000
2011-08-10,29.68638826,30.36612807,28.70317705,28.71263123,29809000
2011-08-11,29.23448139,31.1980686,28.91966434,30.95131874,25496000
2011-08-12,31.10353569,31.45522102,30.08061633,31.01561165,12999000
2011-08-15,31.29449091,32.00164436,30.82557255,31.67075729,14919000
2011-08-16,31.55920057,31.95437529,31.05152424,31.67075729,14729000
2011-08-17,31.87119344,31.9108999,30.54574777,30.84071159,14693000
2011-08-18,30.0201045,30.25267219,28.61808241,28.82606888,21241000
2011-08-19,28.48382955,29.33563208,28.36187377,28.37700081,15611000
2011-08-22,29.11251657,29.18436685,28.4942266,28.92910957,10295000
2011-08-23,29.18721762,30.48808414,28.76462682,30.47862816,10723000
2011-08-24,30.47105335,31.18010025,30.15340172,30.74427414,11707000
2011-08-25,30.82936752,31.14985746,30.34343398,30.52305794,8263000
2011-08-26,30.33113435,30.91538899,29.62586879,30.75656319,10520000
2011-08-29,31.14795126,31.5714903,30.42472411,30.94941902,15119000
2011-08-30,30.75657339,31.36824408,30.348163,31.17254639,11211000
2011-08-31,31.47601923,31.74167749,30.83220466,31.17065811,10337000
2011-09-01,31.21035691,31.68683439,31.05531059,31.20373917,10556000
2011-09-02,30.50320298,30.87852461,30.2574016,30.31696129,8722000
2011-09-06,29.59845766,30.5665433,29.45097576,30.53628922,12269000
2011-09-07,31.02222541,32.08106799,30.94659561,32.05838013,16441000
2011-09-08,31.88348486,32.62845896,31.70669551,31.9458828,16012000
2011-09-09,31.78232274,31.91751584,30.43040618,30.44364166,17671000
2011-09-12,30.24794812,30.77169655,29.75161374,30.44553375,15418000
2011-09-13,30.47578692,31.09313042,30.25740139,31.09029579,10394000
2011-09-14,31.20089239,32.0167715,30.85676986,31.88157845,17896000
2011-09-15,32.02529009,33.0472644,31.24817589,32.89410782,22126000
2011-09-16,33.07279018,33.27794022,31.97234784,32.80051422,52441000
2011-09-19,32.28999338,33.2779339,32.0423023,32.89788437,16494000
2011-09-20,32.92814289,34.21766147,32.92814289,33.44621658,22902000
2011-09-21,33.51995085,33.70146449,32.2313739,32.23515701,14182000
2011-09-22,31.39093442,31.95628095,30.55804347,31.28883362,22186000
2011-09-23,31.20563985,31.96762902,31.02979536,31.86268997,12941000
2011-09-26,32.12833625,32.51783818,31.30489432,31.61403847,15891000
2011-09-27,32.05649006,32.33160066,31.5261221,31.96478653,12272000
2011-09-28,31.96006276,32.14346984,31.11771586,31.18105507,10268000
2011-09-29,31.80123106,31.9345308,30.39164456,31.04397011,10228000
2011-09-30,30.63272096,30.65257419,29.54173283,29.98417854,17195000
2011-10-03,29.73270906,30.63083611,29.31673426,29.39047432,14377000
2011-10-04,29.11535934,29.18153677,27.70104676,29.08605194,27000000
2011-10-05,29.13524019,29.67910883,28.59137336,29.63654518,16059000
2011-10-06,29.55898079,30.16433058,29.24684801,29.91367722,13364000
2011-10-07,30.03380478,30.19649126,29.25441899,29.45966911,12340000
2011-10-10,29.84462806,30.81791616,29.84462806,30.81697083,9527000
2011-10-11,30.56253426,31.51312163,30.45659873,31.16693687,10954000
2011-10-12,31.63041863,31.91039016,30.93899422,31.02317619,14183000
2011-10-13,30.93897944,32.07873877,30.88695702,31.77984619,12993000
2011-10-14,31.9983534,32.62450973,31.90565618,32.30859375,8943000
2011-10-17,32.23859209,32.36344519,31.57081578,31.69756317,9065000
2011-10-18,31.74391049,32.2991267,31.32300438,32.14873505,10625000
2011-10-19,32.159145,32.16955093,30.6088851,30.62401772,12912000
2011-10-20,30.87940315,31.15370264,30.50295306,30.80468178,12506000
2011-10-21,31.18774199,31.55473497,30.89168902,31.53487206,10032000
2011-10-24,31.47812825,32.2631915,31.47812825,32.22441101,8156000
2011-10-25,31.98227247,32.14307008,30.92953428,30.97777176,8323000
2011-10-26,31.45920984,31.49515432,30.70063411,31.1243763,10964000
2011-10-27,31.78175657,33.06622894,31.32585116,33.02461243,16934000
2011-10-28,32.7815229,33.57793384,32.7427424,33.53820801,9729000
2011-10-31,33.21376951,33.67250712,32.73516539,32.84393692,9254000
2011-11-01,31.85079523,32.25372915,31.53109431,31.62000656,12690000
2011-11-02,34.15017508,34.50487154,33.24026232,33.82952881,30756000
2011-11-03,33.61103508,34.80659851,33.57887556,34.67417908,14512000
2011-11-04,34.50865243,34.9011804,33.9657292,34.05936813,12421000
2011-11-07,34.23719079,34.61364443,33.93168077,34.60985947,10310000
2011-11-08,34.81888587,34.90117352,34.33933643,34.81415558,9154000
2011-11-09,34.21071595,34.66000039,33.80872726,33.80872726,11119000
2011-11-10,34.25989318,34.30718531,33.61292506,34.06126404,6778000
2011-11-11,34.29301657,35.03172974,34.29112589,35.01092148,10283000
2011-11-14,34.64389559,35.29937509,34.61930599,34.73848343,6941000
2011-11-15,34.75363288,35.33249706,34.71296171,35.12251663,8888000
2011-11-16,34.85673792,34.98064573,34.14545059,34.14545059,9753000
2011-11-17,34.23340566,34.69309225,33.73209896,33.99315643,11423000
2011-11-18,34.2003043,34.24003013,33.67251366,34.0905838,10586000
2011-11-21,33.57887647,33.74913106,32.99244601,33.27525711,14079000
2011-11-22,33.29891314,33.89480073,33.29418284,33.5353775,7707000
2011-11-23,33.4209078,33.55049118,32.78056443,32.82596588,9350000
2011-11-25,32.66045527,33.25351044,32.6320807,32.74558258,3939000
2011-11-28,33.66494881,34.04991411,33.55901327,33.97991943,10898000
2011-11-29,34.05558091,34.18894564,33.57792213,33.83141327,7204000
2011-11-30,34.80943384,35.44126934,34.6231013,35.42708206,12752000
2011-12-01,35.22467481,36.12796671,35.22467481,36.03338242,12151000
2011-12-02,36.29253474,36.41455183,35.78934097,35.78934097,9320000
2011-12-05,36.22537551,36.25942569,34.99765285,35.26533127,10981000
2011-12-06,35.19061469,35.46775012,35.0127902,35.11967468,8895000
2011-12-07,35.10643631,35.46775372,34.65242529,35.40816498,7934000
2011-12-08,35.30978648,35.76379737,34.88982577,34.93144226,8544000
2011-12-09,35.32303507,35.87636061,34.98063525,35.69853973,8405000
2011-12-12,35.37315677,35.4989552,34.90968889,35.11777496,6025000
2011-12-13,35.43560375,35.46492366,34.64013802,34.8964653,7006000
2011-12-14,34.62310314,34.72052704,34.05085995,34.1567955,10399000
2011-12-15,34.80186987,34.80376415,33.95343653,33.97613907,7661000
2011-12-16,34.06315313,34.61364267,33.8891136,34.25516129,8399000
2011-12-19,34.30623425,34.80753731,33.8616803,33.93167496,10939000
2011-12-20,34.36393286,35.39113221,34.05179831,35.366539,13179000
2011-12-21,35.29370918,35.42234724,34.68363095,35.3920784,7936000
